id,557340,871720,420110,249130,286360,205020,550320,41010,641990,328100,400910,903950,343360,271860,249590,270550,39540,388210,272470,495890,210970,1086940,279720,263980,96100,58610,233610,214420,301970,415880,572890,354200,738540,1281930,293180,63950,550900,17430,41800,231160,384190,47900,287920,214250,297020,511470,485310,15210,42170,696370,614570,226720,449800,803330,764790,864680,402180,1118200,572410,370910,268130,385800,441870,421050,1900,521890,493520,250560,318600,476480,887800,13240,1031500,368420,207490,836640,351920,254440,606140,582550,231330,376570,205950,312610,578310,209670,583010,690040,215160,449680,351030,652980,342180,621830,377680,3700,355180,591740,496300,12100,997070,308040,299360,339790,260230,1222730,230070,115100,712190,265590,72200,215470,362490,243800,406090,437920,6030,234190,203350,407330,323320,753640,2400,208730,503560,446020,504210,11280,249990,369420,253880,214190,312990,306660,388880,402390,500170,235460,522570,47700,375900,240720,787480,461870,232770,499520,4830,331670,224500,347830,9340,34870,503300,410110,41000,422920,267490,40700,16900,642090,726110,224220,257170,893180,39680,6000,792100,434170,302590,351710,268540,224420,378370,345820,2760,341500,206500,1307550,494670,228300,567640,350810,809720,313730,244070,316790,268870,283880,632470,201870,242820,383230,1058830,206210,439190,42160,296050,227860,313740,94200,517630,246420,3720,241620,773920,895400,396800,238210,729040,543460,292410,224900,955900,834530,311480,367270,214550,393530,326480,225420,535760,538810,72000,312840,1073440,495560,437220,317360,1097840,205350,244930,866800,335240,284850,334210,246840,327890,285800,39650,534500,489220,474750,63200,462770,94400,364420,209710,400430,404790,322170,12830,333950,439940,361630,314410,584210,540610,268050,300570,633460,264200,491530,590380,264280,405310,269690,21980,265300,301910,233840,996580,546560,315430,675260,341800,449960,70600,243360,1009290,32440,203630,234270,416600,363130,284950,386070,241540,233290,12200,704450,221810,274310,434650,686680,222480,1200,364470,285010,1030210,233370,314320,55100,858810,278080,919640,526790,501080,31280,1148150,263440,274940,70300,18500,11450,253940,40400,304650,1058650,872820,34830,264380,70000,262410,280160,391460,207320,279440,241260,245550,242680,375530,460790,602520,376870,1222670,333600,45300,206190,223710,1110830,601510,844870,449140,237990,24720,319150,213120,265550,385730,389300,21090,9880,410900,213850,359050,288160,644570,970570,307070,371200,723780,51100,238370,217750,558990,611790,638070,235900,214590,304430,280520,343710,536220,1237950,22300,307880,25830,225080,476600,561610,261570,374900,329430,746930,678900,383150,424280,107200,12750,242640,360640,426000,279940,245490,319560,310380,259360,395170,342580,879160,418370,448510,996470,95400,545820,1113000,45700,383180,65930,566440,303800,564710,215080,466560,246110,394310,239350,231140,304240,369990,999730,215930,261110,775220,308600,675240,510840,394690,575720,49470,70400,263060,214510,32510,20540,368370,47790,312520,666860,48240,1057240,1167630,405710,598330,47920,498240,375450,893520,361280,33440,303390,15700,102600,423580,255370,728540,630100,396750,282400,302830,495910,32430,962130,323850,71340,266010,232790,25000,417860,766570,1233570,232890,17470,600120,481510,202090,208200,24010,496240,278460,491950,1128000,317820,245470,813630,1263850,439700,1106840,223100,893850,35130,115110,12840,55110,310950,91700,211500,327030,262280,908520,351940,203290,130,12110,322300,264140,555160,237310,24840,450540,21170,2100,253900,851850,265630,67370,774861,282210,657200,50,4580,861650,285190,33320,34270,105400,475550,65540,970830,57400,460870,367450,965200,447530,214340,330840,355130,227100,248390,311730,254060,207350,211400,644830,443810,939960,253920,249050,464340,648350,219890,40390,578330,234080,225840,258700,239250,4570,374040,673950,927380,278360,250180,552620,236830,311340,252450,91600,269710,205650,352400,406550,7510,589290,383980,9200,410320,1237970,214770,285900,206480,107400,453480,252150,994280,407510,834910,204240,292140,334230,585290,274520,35700,402710,473690,371660,363600,712100,216150,200900,20510,383870,324810,222900,1150640,1057090,206440,209160,207170,444200,544750,237930,370360,321800,450390,461910,268420,391720,397340,606800,282440,427270,42960,33350,212500,414340,340730,690830,735280,515220,274920,246900,219830,384180,369200,884660,21100,640150,3910,32800,7940,601430,1238860,682990,92800,1056640,591370,745920,414530,280,214490,410850,17710,233250,815780,502520,25890,418030,278970,214150,208400,233270,47780,225280,400040,98800,527230,366220,217200,802880,751780,33220,262940,40100,692850,254700,282800,286940,205790,6910,622650,322500,474960,589360,345180,222730,731490,301640,223670,492720,377670,802890,350640,36630,9050,291860,962730,368230,394510,19680,304730,8600,1000010,644560,2620,55040,300550,859580,504050,296470,532210,345350,282140,113020,239030,960090,2600,438040,451020,13520,6020,249230,24200,324800,240760,288470,372360,883710,58520,1162520,8850,674940,585420,10680,234670,45740,258970,700030,414700,978780,270150,368340,234710,637090,226860,50650,61700,239160,387290,362890,1172380,785740,365450,748490,677120,258520,236090,10150,429790,15100,108800,386480,238430,349040,246620,413410,39190,703080,220700,530700,9480,296300,3170,350080,224580,612880,224540,623990,337320,606150,563560,586210,420290,332500,346940,554620,383080,409720,40970,235800,728530,253230,109400,282900,1017900,320300,327690,360170,13210,320,397900,824270,698780,218640,12900,268750,330830,728880,386940,1007040,505460,251470,302510,102500,253980,247730,368070,638650,388080,12500,462780,1151640,261430,40800,4560,1930,1030840,453090,204450,298630,312370,48000,460920,388410,606880,985890,404730,311290,544920,571740,24780,215530,317400,583950,17480,15120,242860,998940,25900,370540,209650,899440,584400,704850,535930,424370,625960,427290,200170,736190,1284410,39140,202970,678960,200110,250400,16450,214560,394230,286570,326460,307690,605740,44320,218680,242720,429660,920490,41070,506540,341000,22320,923970,545650,313120,50300,248610,226700,261030,393100,611500,220440,638200,298240,104900,1066780,7520,38400,115320,221910,841370,577800,627690,719040,298030,2630,287290,610080,445980,504230,49600,363680,41500,225260,255220,19900,459820,204880,271290,464920,230230,976800,215280,265930,681660,233720,242700,476620,703860,362960,340490,646910,682130,737800,538680,815370,17300,4500,375910,686810,897330,333980,259020,433340,601150,292910,220160,34000,1213210,7670,1147660,234650,227320,239220,214730,10540,773790,219780,9420,415200,299500,427100,47870,412830,356500,678950,380,239070,714010,2810,21690,355840,38410,21970,290080,1630,376210,295270,442080,290930,22100,411300,212480,208500,247080,268850,24740,761890,438740,57300,3590,656240,208140,445220,253710,3920,235600,244030,280790,1158310,236150,527430,39500,368500,223470,312660,387990,620980,4540,9930,375950,372000,212910,488790,675010,385760,250320,294860,825630,403190,105430,287450,526870,433350,223330,45760,555570,323470,466240,629520,378120,973760,3830,226840,588650,312530,644930,20500,17450,222750,599140,367500,282660,1217060,247370,442120,208580,431240,392160,666140,50620,638970,431730,219150,292120,405900,428690,245170,331470,420,378860,209080,274170,500,736220,15170,110800,881100,573100,32470,564230,43110,1222680,485510,23310,207140,393420,99900,17410,48720,286690,362620,513710,289950,39510,33230,956680,65300,248570,22370,228280,339800,1190460,613100,409710,57690,323370,1013320,557400,43160,266840,412020,316010,299740,257510,217980,347620,389730,504370,243870,212740,344760,223850,238460,233130,493340,269210,33910,47410,224760,480490,346010,209170,105450,221680,351970,32370,421020,245620,80,204100,17460,221040,367520,41700,880940,282070,447820,208090,55150,47810,107100,11020,48190,212070,9900,1286830,20570,108710,391540,307960,403640,216250,24980,268910,370240,1080110,706220,438490,35720,292180,323190,321040,311690,755790,209870,238090,1145360,4550,300,588430,457140,392110,469600,35140,207610,1068820,297000,9450,39120,50130,360430,224600,12120,30,34030,228200,204360,287390,235540,269950,217490,359870,201810,202170,71270,313160,311560,44350,339610,205100,223750,209000,700330,224260,794260,446800,4700,241560,228380,239820,750920,637650,289130,243470,356190,624090,208480,273350,251060,319630,447040,208650,236110,248820,210770,313340,8500,1172620,241600,289650,739630,291650,1151340,447020,400,397540,4760,200210,272350,297060,475150,782330,200260,213670,234630,645630,928600,621060,333930,518790,477160,109600,337000,365670,247000,1172470,238010,339600,298110,42910,513650,42700,238320,466170,863550,548430,813780,814380,636480,905370,6060,17390,524220,274190,268500,872790,203140,201790,516750,707010,305620,570940,284160,63380,848450,212200,617290,231670,28050,212680,236870,813820,581320,1097150,209660,8870,10500,1250410,325610,204300,108600,1089350,227700,602960,582160,310560,552990,364360,15620,489940,263280,382310,282350,373420,206420,349700,91310,595520,42680,65980,418460,560380,273110,454650,220260,65800,113200,594650,295110,550650,22490,383120,304030,203160,1100600,314160,220200,35450,225540,379720,244450,24240,8190,460930,379430,391220,779340,22330,234330,200510,47890,207890,304390,234140,10180,220,648800,976730,12210,257350,552520,329110,233450,226320,242050,20900,237110,219740,8980,311210,286160,812140,976310,452780,262060,211420,241930,220240,451340,646570,945360,335300,244210,20920,835570,261550,10090,24960,438100,214950,55230,440900,227940,307780,203770,301520,200710,594570,261640,231430,361420,236430,632360,242920,242760,70,219640,322330,1046930,466300,365590,393380,482730,250900,629760,218230,22380,233860,264710,42710,346900,287700,4920,275850,552500,39210,221380,394360,489830,1174180,620,431960,435150,239140,787860,289070,202990,304050,33930,211820,291480,56400,444090,281990,433850,255710,413150,222880,244850,294100,427520,489520,306130,386360,270880,42690,232090,374320,236850,1250,219990,34330,113400,291550,10190,377160,221100,363970,292030,1085660,550,49520,381210,304930,359320,48700,236390,8930,386180,582010,346110,251570,227300,105600,359550,72850,10,218620,107410,582660,238960,240,4000,252490,230410,252950,271590,578080,730
76561197960979850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60811.0,0.0,0.0,0.0,0.0,60865.0,0.0,0.0,0.0,0.0,0.0,0.0,60784.0
